"logFC","logCPM","PValue","FDR","ENTREZID","SYMBOL","GENENAME"
0.395451217109558,3.59311614351776,0.0469346368188722,0.201795567667683,"8141",NA,NA
0.270354903396706,7.67745663644504,0.0469446553725417,0.201795567667683,"35729",NA,NA
0.360183279497921,7.1666375670347,0.0469510435604366,0.201795567667683,"7826",NA,NA
0.766736045454874,-0.735526894018003,0.0470435679319713,0.202155444253462,"53786",NA,NA
-0.476174485862265,3.30503397274715,0.0470538295379075,0.202161753144551,"17960",NA,NA
0.690593976547837,1.0390588423027,0.0470936107624811,0.202294863869477,"15743",NA,NA
0.282996318155791,9.32958276512033,0.0471506388316808,0.202501996402081,"34396",NA,NA
0.681079340489307,5.95952082121765,0.0472276425127149,0.202794826553477,"25139",NA,NA
-0.812734106928033,-1.27923324548399,0.0472367182319032,0.20279592010298,"32395",NA,NA
-1.26354004410176,-0.893002178177032,0.0472955455862256,0.203010566285909,"33283",NA,NA
0.512158230455453,1.02474706731347,0.0473171602677942,0.203065431128727,"43999",NA,NA
0.590813299128473,5.63308998846998,0.0473380887192236,0.203117331029293,"35082",NA,NA
-0.799775808866931,0.332433399396518,0.0473712461701798,0.203221673717565,"44635",NA,NA
-1.1154124179798,-2.13603373861859,0.0474338456815775,0.203452259742438,"14207",NA,NA
0.308855492750493,6.75464403154034,0.0474617425723123,0.20353394175293,"33119",NA,NA
0.360990097059941,3.72346851452036,0.0475292562373848,0.203725103813721,"38789",NA,NA
1.04983041511884,-2.17617215361403,0.0475388679038676,0.203725103813721,"10960","LMAN2","lectin, mannose binding 2"
-0.562000188868467,-0.0300814348344978,0.0475410803058416,0.203725103813721,"19040",NA,NA
0.355530427967411,6.17632136659512,0.0475417652005485,0.203725103813721,"35212",NA,NA
-0.347051223852536,3.92833417261967,0.04756295574791,0.203741479479692,"37667",NA,NA
0.277062520705678,5.42939522183136,0.0475633110207703,0.203741479479692,"19688",NA,NA
0.598648734240621,3.85164683555528,0.0476245439943354,0.203905070114811,"16880",NA,NA
-0.400798767070699,6.10788461763418,0.0476246028180213,0.203905070114811,"5446","PON3","paraoxonase 3"
0.255800803036292,6.39639588138113,0.0476423059463397,0.203905070114811,"49065",NA,NA
0.341291728041647,5.80613075891319,0.0476443278686778,0.203905070114811,"10001","MED6","mediator complex subunit 6"
0.294032106658132,4.93933022412183,0.0476458476144742,0.203905070114811,"9111","NMI","N-myc and STAT interactor"
0.653004240204527,7.76335463711903,0.0476831622291584,0.204026781992993,"9403","SELENOF","selenoprotein F"
0.347070072904213,4.96741535037398,0.0477035313302402,0.204063579195451,"736",NA,NA
0.257832709834153,6.62480974906353,0.0477095144921944,0.204063579195451,"30131",NA,NA
0.374331613974478,0.670716081834042,0.0477389881939824,0.204096197862533,"50364",NA,NA
1.11399963257542,0.932177377173177,0.0477419767023287,0.204096197862533,"17430",NA,NA
0.446448997546045,7.2671627983481,0.0477464512774666,0.204096197862533,"18839",NA,NA
-0.72950873201306,3.63127080067801,0.0477526510788415,0.204096197862533,"45171",NA,NA
-0.517804958606498,4.49490735718567,0.0477820581387704,0.204150811946114,"23097","CDK19","cyclin dependent kinase 19"
0.786436263765764,0.194054312624318,0.0477831891727725,0.204150811946114,"217","ALDH2","aldehyde dehydrogenase 2 family member"
-0.790414454644477,-1.54345668152321,0.0478731479314777,0.204487739410571,"30964",NA,NA
0.284732754829049,6.08972522856078,0.0478835815982529,0.204487739410571,"1258","CNGB1","cyclic nucleotide gated channel subunit beta 1"
0.772899662619578,-1.63919815795135,0.0478887337532195,0.204487739410571,"27603",NA,NA
0.258525145730199,7.12561808258692,0.0479334075442074,0.204640490146951,"16708",NA,NA
0.2797805016306,6.0234996412056,0.0479924557123625,0.204854540814559,"7962","PBCA","Pancreatic beta cell, agenesis of"
0.240331076833475,5.52196560476253,0.0480092462336927,0.204855177471544,"9070","ASH2L","ASH2 like, histone lysine methyltransferase complex subunit"
0.662174924247767,1.80765436793648,0.0480233795089857,0.204855177471544,"18725",NA,NA
0.966989521264834,-0.991731884899644,0.0480241101524712,0.204855177471544,"502",NA,NA
-0.289003850866435,2.96837793571371,0.048038200455659,0.204855177471544,"10536","P3H3","prolyl 3-hydroxylase 3"
-0.826419708966155,-2.26399003474164,0.0480437424678975,0.204855177471544,"24801",NA,NA
0.322881325267606,5.18837648429129,0.048046068591847,0.204855177471544,"21072",NA,NA
0.679657869579937,-1.4743557766559,0.0480641876490532,0.204894432421979,"44806",NA,NA
1.08553918250848,-2.26208408320192,0.0481049527364794,0.205030193439314,"21524",NA,NA
1.13116537434204,-2.40276749314158,0.0481249736973509,0.205057547048665,"36942",NA,NA
0.426010454794851,3.10745448733141,0.0481292093899347,0.205057547048665,"21044",NA,NA
-0.597454729321899,1.0931469890544,0.0481524746194822,0.205082733304791,"28893","IGKV1D-39","immunoglobulin kappa variable 1D-39"
0.629262342230553,-0.977532677250783,0.0481600600203373,0.205082733304791,"8150",NA,NA
-0.338675006742651,5.12330208756014,0.0481725698660268,0.205082733304791,"21706",NA,NA
0.486891566822315,1.53331114416674,0.0481764056197707,0.205082733304791,"22095",NA,NA
0.267248298086278,6.85405048653758,0.0481797234701685,0.205082733304791,"18515",NA,NA
0.964320695836929,-1.44454180912907,0.0481993862066518,0.205128450368553,"52760",NA,NA
0.34459443534,7.87403455432915,0.0482112755338601,0.205141074314907,"1618","DAZL","deleted in azoospermia like"
0.759191366725288,0.690391169386745,0.0482245523872376,0.205159596480865,"467","ATF3","activating transcription factor 3"
0.705014845119005,-1.26727947870042,0.0482403485780637,0.205188827716871,"782","CACNB1","calcium voltage-gated channel auxiliary subunit beta 1"
0.435215285507445,7.82086637213772,0.0482749859401354,0.205298173652185,"20390",NA,NA
0.973296045456884,1.44332073270896,0.0483448016617899,0.205557053856954,"25420",NA,NA
1.00569448587276,0.763187035532649,0.0483922495926029,0.20572075039459,"3141","HLCS","holocarboxylase synthetase"
0.856693699181473,-1.74819977831306,0.0484258017973175,0.205825325073087,"13513",NA,NA
0.651243111763967,1.8087258685725,0.0484367002445921,0.20583359309116,"22009",NA,NA
1.37871939744545,-2.33931303345884,0.0484496253702799,0.205850468908286,"47576",NA,NA
0.309180382408138,5.93291640373652,0.0484600441724586,0.205856691708208,"3633","INPP5B","inositol polyphosphate-5-phosphatase B"
0.794009546516527,2.9778758625941,0.0484936338901173,0.205961323320487,"51143","DYNC1LI1","dynein cytoplasmic 1 light intermediate chain 1"
-1.32417711882727,-1.70488870699967,0.0485934706810768,0.206346811171274,"43957",NA,NA
0.283476129047795,6.70204047083006,0.048602348085796,0.206346811171274,"117","ADCYAP1R1","ADCYAP receptor type I"
-0.33955299229172,4.51918496718591,0.048631263602,0.20635717696928,"11402",NA,NA
-0.469395362688389,2.97679381896459,0.0486319585976638,0.20635717696928,"10535","RNASEH2A","ribonuclease H2 subunit A"
-0.523143000887001,-0.299109525881824,0.0486398273142612,0.20635717696928,"13060",NA,NA
-0.338743095919126,6.09494867194698,0.0486406934317759,0.20635717696928,"22154",NA,NA
-0.438049232162003,4.33185591956928,0.0486998532192275,0.206570041607018,"46091",NA,NA
-0.477034517491591,5.40381468537756,0.0487236515221449,0.206611672104113,"13543",NA,NA
0.315973315875109,4.15459321072916,0.0487276418507394,0.206611672104113,"53423",NA,NA
-0.61277150430339,1.6794794167938,0.0487499353584054,0.206651750670788,"13471",NA,NA
-1.12750182169023,-0.965304928328421,0.0487591749555195,0.206651750670788,"14161",NA,NA
0.72120552018448,3.46674768008645,0.0487698906964806,0.206651750670788,"1800","DPEP1","dipeptidase 1"
0.353687670089457,6.9397993712378,0.0487730491143844,0.206651750670788,"14824",NA,NA
0.530693551765111,7.77609427161731,0.0487901520482575,0.206686124118194,"715","C1R","complement C1r"
0.354670113657274,5.74552295845852,0.0488112940279899,0.206737592060333,"34216",NA,NA
1.08784343630314,-0.000662574085333773,0.0488347016356716,0.206766726597826,"36899",NA,NA
0.352657195979448,3.2161800115272,0.0488428392515747,0.206766726597826,"47945",NA,NA
-0.957047460735123,-1.38783421594653,0.0488451540736318,0.206766726597826,"44742",NA,NA
0.525018594600438,2.74433319428711,0.048887884302213,0.206909510329138,"41650",NA,NA
1.633173376748,-0.10719706911701,0.0489042974280755,0.206940879416796,"8776","MTMR1","myotubularin related protein 1"
0.327839475543351,3.81921584943208,0.0489270764763072,0.206999169707454,"48761",NA,NA
-1.28339854694896,-1.88537615904459,0.0489811759345553,0.207162624364217,"29753",NA,NA
-0.251088696904155,4.94961271954859,0.0489897923991193,0.207162624364217,"7062","TCHH","trichohyalin"
0.323261479810773,3.64746864600842,0.0489927441786972,0.207162624364217,"11948",NA,NA
-0.346614640713554,3.47089183508128,0.049012911486926,0.207209789460174,"25647",NA,NA
-0.233447865803611,6.05244049031943,0.0490371327556787,0.207240271465518,"3692","EIF6","eukaryotic translation initiation factor 6"
0.39983092700833,6.2959658971237,0.0490381503598268,0.207240271465518,"54925","ZSCAN32","zinc finger and SCAN domain containing 32"
0.361145282998085,4.08274381787335,0.0490496320585093,0.207240781269655,"41800",NA,NA
0.33310867838179,2.9306778673328,0.0490562997681368,0.207240781269655,"40531",NA,NA
-0.426142761631527,2.66264833354617,0.0490815522896882,0.207309367470132,"1620","BRINP1","BMP/retinoic acid inducible neural specific 1"
-0.758593768108814,0.125907892786517,0.0490945970571226,0.207326375154895,"32735",NA,NA
-0.260521906418774,5.31906531317229,0.0491044178171136,0.207329764116702,"25871","NEPRO","nucleolus and neural progenitor protein"
0.502673381135751,5.16166129911934,0.0491890631719337,0.207649019890333,"142","PARP1","poly(ADP-ribose) polymerase 1"
-0.940635217703268,0.116400983983172,0.0492287847559743,0.20777854994306,"12303",NA,NA
-0.703298549069257,-0.267934560793589,0.0493135651705626,0.208098176077686,"10510",NA,NA
0.259532493738135,4.74202893859328,0.0493327311129206,0.208131807237431,"31871",NA,NA
0.376725656239834,3.31122885136533,0.0493396411241409,0.208131807237431,"25339",NA,NA
0.331593702609844,5.58003369154885,0.0493678590824369,0.208187150781853,"9327",NA,NA
-0.88390054137004,2.69147803022325,0.0493708719470493,0.208187150781853,"18379",NA,NA
-0.376114365252278,5.01338594780522,0.04945370699315,0.208498207183664,"48058",NA,NA
2.4321324352633,-0.844080097508457,0.0494922146870374,0.208622298433258,"29788",NA,NA
-0.870676522100242,-0.431126072264423,0.0495238221005999,0.208717263078422,"27961",NA,NA
0.308607285430425,9.33542437712259,0.0495391144686931,0.208743446047517,"30533",NA,NA
-0.381683941267377,4.90428943428927,0.0495496954397542,0.208749770599221,"19674",NA,NA
0.374629264033771,6.49390829088364,0.0495654875643756,0.208778043075302,"43529",NA,NA
0.393237788956827,7.86601247375387,0.0495945441577017,0.208862167097557,"53010",NA,NA
0.301935817787387,6.67944237803104,0.0496191978576748,0.208927721382407,"31014",NA,NA
-0.618381230800419,7.53783845012824,0.0496359745606019,0.208942097960551,"28535",NA,NA
0.40216532915618,5.98807671277107,0.0496407889978483,0.208942097960551,"8939","FUBP3","far upstream element binding protein 3"
0.386003113299031,6.36025443685274,0.0497221475973184,0.209246233436271,"16352",NA,NA
0.368108506394931,6.57612992160895,0.049738277947911,0.209275807105138,"8065","CUL5","cullin 5"
1.01242095758399,-0.971912101987655,0.0497705768419832,0.209373387300493,"4349",NA,NA
0.538737231108943,9.18970451692745,0.0498242361005443,0.209560773500094,"13728",NA,NA
-1.2079018186666,-2.38158812417678,0.0498421719523146,0.209597865956414,"18614",NA,NA
0.458705500528829,6.22780749890214,0.0498614778059213,0.209610207656052,"22376",NA,NA
-0.781429073591523,5.00684157950589,0.0498633416994758,0.209610207656052,"38917",NA,NA
0.233193841951998,7.25416877160389,0.0498812779741788,0.209612277333901,"3054","HCFC1","host cell factor C1"
-0.322012126104273,4.78222589145597,0.0498820691297856,0.209612277333901,"27489",NA,NA
0.596158228273104,-0.152065703661123,0.0499581166908643,0.209870207569592,"43340",NA,NA
-0.606986542933491,3.18775822339288,0.0499617070912735,0.209870207569592,"28945",NA,NA
0.704020065923265,6.69337452738158,0.0499850184884437,0.209922768411576,"10653","SPINT2","serine peptidase inhibitor, Kunitz type 2"
-0.27422800835459,5.3585278706789,0.0499924818205036,0.209922768411576,"27409",NA,NA
0.953316284501107,-2.49027566207681,0.050010508552035,0.209932424996335,"23132","RAD54L2","RAD54 like 2"
0.268152988475706,5.5343769338366,0.0500191370945986,0.209932424996335,"4712","NDUFB6","NADH:ubiquinone oxidoreductase subunit B6"
0.344230002413662,6.04612974557064,0.0500270150519159,0.209932424996335,"27930",NA,NA
0.636383299228866,0.953611718603595,0.0500313073751597,0.209932424996335,"45022",NA,NA
0.393596627277657,5.59287923812731,0.0500665757767497,0.210029978920022,"474","ATOH1","atonal bHLH transcription factor 1"
0.330176859781669,5.60872338286081,0.0500728279452213,0.210029978920022,"38439",NA,NA
-0.609700342729432,2.40819457044974,0.0501104639249978,0.210149501210452,"5326","PLAGL2","PLAG1 like zinc finger 2"
0.263506158197827,4.83361514039221,0.0501330233611331,0.210205764558171,"1116","CHI3L1","chitinase 3 like 1"
0.409312483264117,3.12691470956946,0.0501522915406507,0.210248209795689,"16431",NA,NA
-0.855294017356646,-1.80062814202366,0.0501965869341045,0.210395539401105,"168",NA,NA
0.892413696271245,2.61921591131102,0.050225299207877,0.210477511627614,"42678",NA,NA
0.613953473635368,3.75392005450284,0.050259786948672,0.210535236196517,"17294",NA,NA
-0.330627959635442,5.20168100666541,0.05026053653563,0.210535236196517,"33797",NA,NA
-0.297711974159858,9.83017719895023,0.0502665468239531,0.210535236196517,"18283",NA,NA
0.846093526763481,-1.53576208505776,0.0503072097920872,0.210667168145735,"54272",NA,NA
-0.300618007479586,3.89000797015974,0.0503250477214063,0.21070348699966,"46295",NA,NA
0.296881980781006,5.62309441210628,0.0504278938264946,0.211094310328352,"9494",NA,NA
1.36539991096565,-0.977641528712992,0.0504367571393493,0.211094310328352,"3822","KLRC2","killer cell lectin like receptor C2"
0.324216502059208,7.94342931626288,0.0504730247441633,0.211207651777997,"38310",NA,NA
-0.33754602916771,5.59792691470275,0.0506478220388656,0.211892938208322,"35871",NA,NA
-0.628278625296785,5.20045575291888,0.0506552235055649,0.211892938208322,"51061","TXNDC11","thioredoxin domain containing 11"
0.336714983780114,7.74199834479013,0.0506735973609922,0.211931235824852,"40700",NA,NA
-0.643748064454525,-0.97724190473016,0.0507674597028317,0.212285176167352,"45526",NA,NA
0.302258425964917,6.10998772223646,0.0507792055135632,0.212295678260923,"7993","UBXN8","UBX domain protein 8"
-0.450744131624804,3.64142423878456,0.0508401359977632,0.21251176847065,"18520",NA,NA
0.554476725773871,1.59660309793436,0.0508606122596055,0.212558712206568,"9594",NA,NA
0.384012241693518,5.73016899886683,0.0508705009681138,0.212561398992537,"42513",NA,NA
0.410130217145553,6.19409951154597,0.0509308662545772,0.21277496187402,"49400",NA,NA
0.255581651211849,7.09188371724688,0.0509650390890469,0.212879042270565,"19172",NA,NA
0.677491932948137,-1.31306527000637,0.0509848216583199,0.212922988178887,"10613","ERLIN1","ER lipid raft associated 1"
0.238699446433757,4.76837677368461,0.0510079752552652,0.212954905080478,"33729",NA,NA
0.248626865684772,5.61800019073515,0.0510109900947451,0.212954905080478,"29278",NA,NA
0.26900645199587,5.86129163335539,0.0510684613411946,0.213124072014847,"10620","ARID3B","AT-rich interaction domain 3B"
0.476448598613596,4.05079713820689,0.05107560707467,0.213124072014847,"5869","RAB5B","RAB5B, member RAS oncogene family"
-0.469808258011371,3.86865085072549,0.0510793230448808,0.213124072014847,"25233",NA,NA
-0.69795948798098,-0.84701318636168,0.0510935897187153,0.213144915193842,"27071","DAPP1","dual adaptor of phosphotyrosine and 3-phosphoinositides 1"
0.224417361659527,5.38684475815723,0.0511137431692109,0.213190303965921,"22319",NA,NA
0.30645526839352,5.5380537221562,0.0511239727967128,0.213194292507968,"8970","H2BC11","H2B clustered histone 11"
-0.652143899054473,-0.835423228765454,0.0511346232045578,0.213200033999417,"15794",NA,NA
-0.533479773832936,2.87567809185133,0.0511580694815424,0.213259114665577,"33343",NA,NA
0.490766558321807,3.02532736484622,0.0512074831774158,0.213426402873239,"53116",NA,NA
0.616196670951794,4.20958797432081,0.0512379288857506,0.213447885140738,"42504",NA,NA
0.690573987309654,2.60530070934952,0.0512433224842691,0.213447885140738,"12676",NA,NA
0.458356961538408,7.12276478983629,0.0512494008470749,0.213447885140738,"24358",NA,NA
0.780876509017849,0.217808278929419,0.0512520690356558,0.213447885140738,"22476",NA,NA
0.344537727886963,5.82009150228263,0.0512590593241414,0.213447885140738,"11249","NXPH2","neurexophilin 2"
-0.913205236085847,0.45022974588318,0.0513273529391871,0.213693561041636,"13235",NA,NA
-0.399574461728417,3.79195404738329,0.0513374657472157,0.213696964969851,"47609",NA,NA
0.259278451845096,5.57493557143138,0.051368784930906,0.213788625192167,"28910","IGKV3-31","immunoglobulin kappa variable 3-31 (pseudogene)"
0.29896741428976,4.77319133554248,0.0513897201714518,0.21383704375415,"38333",NA,NA
0.950351058142648,0.791706373608372,0.0514273330208171,0.213954829198079,"8833","GMPS","guanine monophosphate synthase"
-1.02651392960107,-2.82216519797171,0.051446356292275,0.213995247179193,"51535","PPHLN1","periphilin 1"
0.889176021521217,2.70268888407769,0.0514727322921084,0.214066229268374,"48281",NA,NA
-0.416526185704772,2.18169989304283,0.0515629546292889,0.21440266357883,"14807",NA,NA
0.712166244917565,-1.421001414772,0.0515971275787865,0.214480932357932,"42952",NA,NA
0.312881718555974,7.12542946706138,0.0516004365755424,0.214480932357932,"35850",NA,NA
-0.661188418298588,-0.664397260478545,0.0516153625598062,0.21448268987082,"479","ATP12A","ATPase H+/K+ transporting non-gastric alpha2 subunit"
-0.535021946551963,1.57972437533699,0.0516195181842212,0.21448268987082,"33028",NA,NA
0.442049165516036,5.25303610908009,0.0517526141472868,0.21499685566428,"11245","GPR176","G protein-coupled receptor 176"
-0.551905865105253,1.24949038800907,0.0517791813770051,0.215005972461858,"48376",NA,NA
0.31525701770808,6.37185873801985,0.0517879259112655,0.215005972461858,"5459","POU4F3","POU class 4 homeobox 3"
0.249856188744485,5.39662233141096,0.0517950023112765,0.215005972461858,"45391",NA,NA
0.277753819973877,4.96031605086468,0.0517963898595608,0.215005972461858,"47345",NA,NA
-0.622565436364067,3.5296007264287,0.0518015694417675,0.215005972461858,"29316",NA,NA
-0.569248065220177,0.6543020868015,0.0518196108775493,0.215042031421454,"32221",NA,NA
0.53350861510557,10.1707354786659,0.0518379183928373,0.215079181348372,"52795",NA,NA
-0.324424243874079,6.06284635039007,0.0519267778562508,0.215408990060485,"51056","LAP3","leucine aminopeptidase 3"
0.945371873966842,-2.15187304451736,0.0519379235758991,0.215416356307039,"48846",NA,NA
0.354263421790344,7.41223351756333,0.0519886416034714,0.215587819347729,"27658",NA,NA
0.729534818660987,5.62249184034158,0.0520031334511025,0.215609023992939,"28039",NA,NA
-0.304146604709918,4.56106297046871,0.0520249054963385,0.215660399812626,"43440",NA,NA
0.355557491383277,7.10229460201601,0.0520682673139846,0.215801237704796,"47093",NA,NA
-0.519700245480925,-0.515402032422852,0.0520877531982609,0.215843086883204,"46679",NA,NA
0.369774736049407,5.93459092956691,0.0521578529845459,0.216094618870916,"48948",NA,NA
-1.14625007905251,-1.43017205962377,0.0521811086188158,0.216136365960188,"39917",NA,NA
-0.304176932536328,4.42763572802244,0.0521945113759607,0.216136365960188,"20512",NA,NA
0.533756649052253,1.08428831407044,0.0521961332671146,0.216136365960188,"36764",NA,NA
-1.1907140613939,-1.21818649292329,0.0522229672351841,0.216208538940552,"52796",NA,NA
-0.455732795304232,1.90856789223376,0.0522471125999943,0.2162451178907,"33020",NA,NA
0.364716486291342,4.50085008356108,0.0522506146099537,0.2162451178907,"53382",NA,NA
-0.938830367168192,-0.00810197732597106,0.0522673992625662,0.216275649576385,"37957",NA,NA
0.265927807518868,5.67008501150265,0.0522886610302938,0.216324692655471,"29365",NA,NA
0.554185112599159,6.0593090505336,0.0523275986869662,0.2164468322802,"4693","NDP","norrin cystine knot growth factor NDP"
0.534944238437145,5.68082043716748,0.0523497632457523,0.21649956053604,"1647","GADD45A","growth arrest and DNA damage inducible alpha"
-0.417305325985412,2.98535643462583,0.052370689425667,0.216547149261885,"21039",NA,NA
-0.486142422557206,5.04092135151345,0.0524154642609106,0.216693314756039,"41552",NA,NA
-0.312767767491749,4.83919882823567,0.0524310886538876,0.216718937100481,"13994",NA,NA
0.49174310645792,4.41396891094926,0.0524800556872925,0.216882344104054,"9379","NRXN2","neurexin 2"
-0.554499414592707,2.42453199401974,0.0526192435185771,0.217370375088992,"33340",NA,NA
0.245077197673832,8.06918627148016,0.0526235440787262,0.217370375088992,"16753",NA,NA
0.37230329683776,7.11479317410031,0.0526265118636506,0.217370375088992,"12833",NA,NA
-0.322927191260758,5.2658288913675,0.0526770975615773,0.217540232250882,"16786",NA,NA
0.299183022088443,5.99049334032607,0.0528042927729001,0.218026345339255,"30982",NA,NA
0.314132210717255,5.79616971011588,0.0528193178320302,0.218049221935424,"48078",NA,NA
-0.707975119407088,3.04677415957208,0.0528849951819152,0.218211307708236,"2488","FSHB","follicle stimulating hormone subunit beta"
0.454704126827214,3.72720529462488,0.05289325364727,0.218211307708236,"50182",NA,NA
0.937819364932788,-0.743728684315215,0.0528962400092805,0.218211307708236,"10995",NA,NA
-0.699915336413151,1.86843151624314,0.0528965471012614,0.218211307708236,"27259","HPLH1","hemophagocytic lymphohistiocytosis 1"
0.299244424354058,6.31409042941395,0.0529173594913206,0.218258000485372,"30496",NA,NA
0.25423043652488,6.12050338644475,0.0529388166469653,0.21830733537466,"33906",NA,NA
0.417593629871195,5.42433663086741,0.0529574214350957,0.218344892179493,"53095",NA,NA
-0.483008946169606,0.518894188119487,0.0529877915067646,0.218430935402639,"34252",NA,NA
-0.60433495227515,-1.40072903742302,0.0530069440817866,0.218470714313423,"1275","COD2","cone dystrophy 2 (X-linked)"
-0.404664617543545,2.30722892248373,0.0530476062690866,0.218599115993243,"13559",NA,NA
0.267245791168188,5.01506022136756,0.0530687148665031,0.218646909458944,"25400",NA,NA
0.27544864167565,6.78819961917387,0.0530810931353581,0.218658722662943,"1004","CDH6","cadherin 6"
0.305479729395966,4.41341077444137,0.0530967829574213,0.218684170582428,"18777",NA,NA
-1.50155205847342,-1.35738215007994,0.0531125121773449,0.218709771620484,"49037",NA,NA
-0.30857922025265,4.88727447674568,0.0531370416649809,0.218771595250342,"19137",NA,NA
0.431856552472632,4.52603720578824,0.0531593762743487,0.218789712547634,"27188",NA,NA
0.381234147431116,4.4720056320226,0.0531604756107474,0.218789712547634,"48037",NA,NA
0.278572668861377,4.1376742211886,0.0531731248421532,0.218802602491695,"20960",NA,NA
-1.47665314361671,1.00517623108353,0.0531926596032451,0.218843816084217,"15709",NA,NA
0.717189638965996,2.59526440022861,0.0532086274565958,0.218870342677964,"14702",NA,NA
1.79899992052624,-1.92425209121677,0.053253216344012,0.218961251508661,"28674","TRAV12-1","T cell receptor alpha variable 12-1"
-0.609444220023427,0.886116860387615,0.0532548591351982,0.218961251508661,"50184",NA,NA
0.23945732989411,4.38813558918785,0.0532593004974525,0.218961251508661,"32223",NA,NA
-0.349184591270123,5.71249095500685,0.0533192207282759,0.219132945489244,"4731","NDUFV3","NADH:ubiquinone oxidoreductase subunit V3"
0.33980157567848,4.67632509405311,0.053336970291684,0.219132945489244,"20063",NA,NA
-0.408763359102621,5.32128138678491,0.053336999525483,0.219132945489244,"44403",NA,NA
0.236302947672968,4.96239097727012,0.0533391893413576,0.219132945489244,"23617","TSSK2","testis specific serine kinase 2"
0.47877745748006,5.84255446664505,0.0533926114897614,0.219313228184673,"4608","MYBPH","myosin binding protein H"
0.610385266183825,4.79634682346499,0.0534614562879897,0.219545312234265,"40403",NA,NA
-0.599869785967775,-0.155354553280207,0.0534696280004501,0.219545312234265,"52234",NA,NA
0.911340268064125,-0.615318741794518,0.0534777620057366,0.219545312234265,"5705","PSMC5","proteasome 26S subunit, ATPase 5"
0.286443512824711,5.07095074532416,0.0535139740493619,0.219654751543444,"1546",NA,NA
0.340966664096055,6.10693964031357,0.0535267428840255,0.219667943395885,"4670","HNRNPM","heterogeneous nuclear ribonucleoprotein M"
0.215251411126167,5.88048790318501,0.0535655483184416,0.219787962848647,"51685",NA,NA
-0.893868088780636,-0.686945669671471,0.0535806853836911,0.219810841715035,"20244",NA,NA
-0.946912021309264,-1.93324221360025,0.0535981144522114,0.219830341921798,"8369","H4C7","H4 clustered histone 7"
-0.358923503663649,6.06913014052138,0.053604562714815,0.219830341921798,"816","CAMK2B","calcium/calmodulin dependent protein kinase II beta"
-0.724536177776845,3.02361360444783,0.0536170195545551,0.219842211442701,"6921","ELOC","elongin C"
-0.320822060064122,6.49559660226361,0.0536351131514574,0.219877184620543,"38167",NA,NA
0.2633828472386,5.5810115149286,0.0536573734111595,0.2199292235198,"15494",NA,NA
0.265617369393378,5.35425816829151,0.0536697133584136,0.21994059003742,"16255",NA,NA
0.710672932682563,-1.15002717805935,0.053687753278457,0.219975307052527,"24598",NA,NA
-1.24731920080983,-0.0390053358696865,0.0537006602150152,0.219988984024091,"29147",NA,NA
0.299562134352238,4.89443051008949,0.0537462558287926,0.220129807906307,"52203",NA,NA
0.608967045058906,-1.2482058493629,0.0537541862368859,0.220129807906307,"1310","COL19A1","collagen type XIX alpha 1 chain"
0.404012283022587,5.2490032331442,0.0537684417355301,0.220148971593916,"48738",NA,NA
0.322529491446972,4.9040528895193,0.0537919484793683,0.220201991478441,"36231",NA,NA
0.240646032450559,6.18643410287624,0.0538005474612616,0.220201991478441,"27002","PAFAH1B1P2","platelet activating factor acetylhydrolase 1b regulatory subunit 1 pseudogene 2"
0.35865922167386,4.76229429222364,0.053815038160157,0.22022209457138,"45913",NA,NA
-0.370381369012222,7.11754142133369,0.0538376628923026,0.22027547070547,"45026",NA,NA
-0.201266173335965,6.32236140272197,0.0538627234202927,0.220338792069845,"25787","DGCR9","DiGeorge syndrome critical region gene 9"
0.896633147300773,-2.26119722255277,0.0538725294509628,0.220339699711374,"54833",NA,NA
-0.555029743624715,4.58891943327448,0.0539127025805754,0.220464786966814,"41011",NA,NA
0.334084215276966,7.78651296883783,0.0539427886984647,0.220505088466932,"18514",NA,NA
1.04437421084139,1.71541675369501,0.0539431159453296,0.220505088466932,"627","BDNF","brain derived neurotrophic factor"
-0.653641577535351,3.14779382273169,0.0539513319976727,0.220505088466932,"33755",NA,NA
0.44315607723889,3.81532936789244,0.0539673079867898,0.22051048550002,"21836",NA,NA
0.675152361047966,-0.968468018768609,0.0539718356637066,0.22051048550002,"19026",NA,NA
1.28296376948506,1.12280488092186,0.0539886823903197,0.220540122273179,"49478",NA,NA
0.219157927384541,6.04421420222373,0.0540047764690473,0.220566674546704,"64","ACTBP4","ACTB pseudogene 4"
0.973913006967916,-1.93969946195242,0.0540346687004964,0.220649561887107,"38618",NA,NA
0.306724049725047,5.71470228042224,0.0541294434089045,0.220997319121064,"27228",NA,NA
0.360348137766731,5.84879976666325,0.0541419998749901,0.221009335427206,"55306",NA,NA
0.499665082144351,7.83202459315177,0.0542457336751755,0.221393470121123,"4699","NDUFA5P1","NADH:ubiquinone oxidoreductase subunit A5 pseudogene 1"
0.628213618024696,1.34353637406233,0.0542738339600471,0.221449467323707,"6615","SNAI1","snail family transcriptional repressor 1"
0.282588061178697,4.26525216370657,0.0542864889165544,0.221449467323707,"26952","SMR3A","submaxillary gland androgen regulated protein 3A"
-0.379905252340155,5.14541622457694,0.0542883513630454,0.221449467323707,"13420",NA,NA
-0.270031742662853,4.65384619455691,0.0543752541394447,0.22176460753341,"39916",NA,NA
